dest,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
36081115100,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408,785.77408
36081115700,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804,7351.7804
36081115900,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435,1412.6435
36081116300,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687,349.56687
36081117500,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001,69.71185600000001
36081118900,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923,383.6923
36081120100,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882,472.45882
36081120300,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999,922.2968599999999
36081120700,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598,2093.8598
36081122300,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656,661.41656
36081122701,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841,2581.3841
36081122702,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922,533.99922
36081125700,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004,372.99832000000004
36081126700,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999,909.6846199999999
36081129102,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651,127.41651
36081129103,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997,2949.5087599999997
36081129104,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275,1958.66275
36081130100,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929,354.17929
36081133300,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999,99.44785999999999
36081134100,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756,100.008756
36081134700,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995,3243.6961009999995
36081136700,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998,181.46998
36081137700,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004,382.45822000000004
36081140300,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183,343.723183
36081140902,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274,192.64274
36081141700,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755,4680.755
36081142900,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014,2397.73014
36081145900,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995,52.449895999999995
36081147100,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999,620.5667599999999
36081147900,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198,300.81198
36081148300,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002,167.84998000000002
36081152901,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403,839.27403
36081152902,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297,633.15297
36081155101,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27,4992.27
36081155102,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931,2961.5931
36081156700,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001,534.8751900000001
36081157101,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434,853.8434
36081157901,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002,1644.2463000000002
36081157902,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007,476.43135000000007
36081157903,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906,1235.11906
36081162100,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697,2092.62697
36085000600,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898,164.711898
36085000700,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113,845.57113
36085002001,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902,1172.2902
36085002002,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112,401.62112
36085002900,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998,1920.4466599999998
36085003900,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436,383.48436
36085004000,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24,8676.24
36085005000,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002,229.91132000000002
36085005900,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423,992.22423
36085006400,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825,303.67825
36085006700,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372,1262.91372
36085007400,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979,1264.7979
36085008100,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265,367.11265
36085009602,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264,1404.281264
36085009700,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243,1176.392243
36085010500,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905,966.900905
36085011202,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056,573.14056
36085011401,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996,55.244071999999996
36085012100,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001,241.27007700000001
36085012200,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987,77.582987
36085012804,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997,1595.4167099999997
36085012806,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501,392.054501
36085013201,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408,479.3408
36085013204,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348,994.95348
36085013302,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054,879.9054
36085013400,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001,999.5735300000001
36085013800,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056,219.98056
36085014604,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999,583.7162099999999
36085014605,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744,402.04744
36085014606,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001,702.2846400000001
36085014607,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036,50.005036
36085014608,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998,149.66128999999998
36085014700,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552,2508.86552
36085015100,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809,472.878809
36085015601,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631,160.6631
36085015603,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998,1679.5319399999998
36085017005,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997,248.51692999999997
36085017007,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187,191.94187
36085017008,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057,1057.5057
36085017009,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443,75.963443
36085017010,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002,1725.0864700000002
36085017012,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839,341.46839
36085017300,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768,1294.12768
36085017600,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999,700.8582509999999
36085017700,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598,2394.6598
36085018100,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966,261.66966
36085018701,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006,442.04084000000006
36085018702,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035,2308.525035
36085019800,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804,2950.60804
